locus_chr	locus_start	locus_end	locus_name	locus_ngene	locus_width	locus_pheno	locus_mindistgene	locus_nspecialgene	locus_ninteractiongene	locus_hisig_type	gene_tss	gene_end	gene_locusdist_kbp	gene_closestsnp	gene_name	gene_type	gene_prob_selected	gene_signet	gene_mindist	gene_special	gene_signet+	distance_score	special_score	ppi_score	TF_score	total_score	exp_score	gene_hisig_type	ppi_deg	ppi_deg_active_cnt	ppi_deg_active_names	TF_indeg	TF_in_active_cnt	TF_in_active_names	TF_outdeg	TF_out_active_cnt	TF_out_active_names
1	62114402	62319434	rs1890262	2	205.032	JT	L1TD1	0.0	2.0	poorsig	62194849	62212328	80.447	rs1890262	L1TD1	protein_coding	0.0	.	mindist	.	.	-24.14475343508384	0.0	83.19740612170297	1.956110425985344	61.00876311260447	0.010173573394077179	mindist	20	1	GJA1	0	0	.	0	0	.
1	62114402	62319434	rs1890262	2	205.032	JT	L1TD1	0.0	2.0	poorsig	62263424	62319434	149.022	rs1890262	KANK4	protein_coding	1.0	signet	.	.	signet+	-24.559503537495555	0.0	88.18989231068268	1.956110425985344	65.58649919917247	0.9898264266059229	poorsig	4	1	MYLIP	0	0	.	0	0	.
1	66525663	66779047	rs10789207	2	253.384	HR	SGIP1	0.0	1.0	poorsig	66533267	66751139	7.604	rs10789207	SGIP1	protein_coding	1.0	signet	mindist	.	signet+	-23.909660819375222	0.0	88.18989231068268	1.956110425985344	66.2363419172928	0.5133963069714023	mindist	4	0		0	0	.	0	0	.
1	66525663	66779047	rs10789207	2	253.384	HR	SGIP1	0.0	1.0	poorsig	66752459	66779047	226.796	rs10789207	DYNLT5	protein_coding	0.0	.	.	.	.	-25.04845263506669	0.0	89.27508607101555	1.956110425985344	66.1827438619342	0.48660369302859763	poorsig	0	0		0	0	.	0	0	.
1	87328880	87427449	rs2152735	1	98.569	HR	LMO4	0.0	1.0	poorsig	87328880	87348923	98.569	rs2152735	LMO4	protein_coding	1.0	signet	mindist	.	signet+	-24.245472210274745	0.0	88.18989231068268	1.956110425985344	65.90053052639328	1.0	mindist	9	1	PITPNB	0	0	.	0	0	.
1	109076007	109548406	rs12127701	15	472.399	PR	MYBPHL	1.0	9.0	coloc	109076007	109076012	219.635	rs12127701	TAF13	protein_coding	0.0	.	.	.	.	-25.00523367258939	0.0	88.73142019331057	1.956110425985344	65.68229694670651	0.024192547848939643	poorsig	1	0		0	0	.	0	0	.
1	109076007	109548406	rs12127701	15	472.399	PR	MYBPHL	1.0	9.0	coloc	109090764	109096934	204.878	rs12127701	TMEM167B	protein_coding	0.0	.	.	.	.	-24.91470987029567	0.0	89.00332421674808	1.956110425985344	66.04472477243776	0.034760179742580256	poorsig	0	0		0	0	.	0	0	.
1	109076007	109548406	rs12127701	15	472.399	PR	MYBPHL	1.0	9.0	coloc	109112747	109113857	182.895	rs12127701	CFAP276	protein_coding	0.0	.	.	.	.	-24.776680500961284	0.0	89.00332421674808	1.956110425985344	66.18275414177214	0.03990500843394388	poorsig	0	0		0	0	.	0	0	.
1	109076007	109548406	rs12127701	15	472.399	PR	MYBPHL	1.0	9.0	coloc	109113679	109206781	181.963	rs12127701	ELAPOR1	protein_coding	0.0	.	.	.	.	-24.77075875981663	0.0	89.00332421674808	1.956110425985344	66.1886758829168	0.0401420166222382	poorsig	0	0		0	0	.	0	0	.
1	109076007	109548406	rs12127701	15	472.399	PR	MYBPHL	1.0	9.0	coloc	109213918	109238182	81.724	rs12127701	SARS1	protein_coding	0.0	.	.	.	.	-24.151495084359304	0.0	89.00332421674808	1.956110425985344	66.80793955837413	0.07456619521686693	poorsig	0	0		0	0	.	0	0	.
1	109076007	109548406	rs12127701	15	472.399	PR	MYBPHL	1.0	9.0	coloc	109249539	109275751	46.103	rs12127701	CELSR2	protein_coding	0.01	.	.	.	.	-23.99164359802156	0.0	89.64902604548583	1.956110425985344	67.61349287344962	0.16687425627340258	poorsig	1	1	DTWD2	0	0	.	0	0	.
1	109076007	109548406	rs12127701	15	472.399	PR	MYBPHL	1.0	9.0	coloc	109283115	109283186	12.527	rs12127701	PSRC1	protein_coding	0.0	.	.	.	.	-23.91374752830509	0.0	89.00332421674808	1.956110425985344	67.04568711442833	0.09457893845128963	poorsig	0	0		0	0	.	0	0	.
1	109076007	109548406	rs12127701	15	472.399	PR	MYBPHL	1.0	9.0	coloc	109296353	109307011	0.711	rs12127701	MYBPHL	protein_coding	0.0	.	mindist	.	.	-23.9072897101944	0.0	88.73142019331057	1.956110425985344	66.78024090910151	0.07252915420595077	mindist	1	0		0	0	.	0	0	.
1	109076007	109548406	rs12127701	15	472.399	PR	MYBPHL	1.0	9.0	coloc	109393357	109397918	97.715	rs12127701	SORT1	protein_coding	0.0	.	.	.	.	-24.24050919928605	0.0	86.79595067303511	1.956110425985344	64.5115518997344	0.0075029749255949504	poorsig	15	2	ANO3;MED13L	0	0	.	0	0	.
1	109076007	109548406	rs12127701	15	472.399	PR	MYBPHL	1.0	9.0	coloc	109399042	109426448	103.4	rs12127701	PSMA5	protein_coding	0.0	.	.	.	.	-24.273881692273434	0.0	86.5833680986648	1.956110425985344	64.26559683237672	0.005867006461561588	poorsig	9	0		0	0	.	0	0	.
1	109076007	109548406	rs12127701	15	472.399	PR	MYBPHL	1.0	9.0	coloc	109466546	109482134	170.904	rs12127701	SYPL2	protein_coding	0.99	signet	.	coloc	signet+	-24.700165705154564	2.425762480924711	88.18989231068268	1.956110425985344	67.87159951243817	0.21601486210191742	coloc	3	0		0	0	.	0	0	.
1	109076007	109548406	rs12127701	15	472.399	PR	MYBPHL	1.0	9.0	coloc	109483479	109492804	187.837	rs12127701	ATXN7L2	protein_coding	0.0	.	.	.	.	-24.80799671253119	0.0	88.73142019331057	1.956110425985344	65.87953390676472	0.029467312721445947	poorsig	1	0		0	0	.	0	0	.
1	109076007	109548406	rs12127701	15	472.399	PR	MYBPHL	1.0	9.0	coloc	109494052	109502932	198.41	rs12127701	CYB561D1	protein_coding	0.0	.	.	.	.	-24.87445899343139	0.0	89.00332421674808	1.956110425985344	66.08497564930204	0.03618784714383606	poorsig	0	0		0	0	.	0	0	.
1	109076007	109548406	rs12127701	15	472.399	PR	MYBPHL	1.0	9.0	coloc	109509727	109509738	214.085	rs12127701	AMIGO1	protein_coding	0.0	.	.	.	.	-24.971412322229234	0.0	88.0234701113255	1.956110425985344	65.00816821508161	0.012328527846580234	poorsig	7	1	GPR183	0	0	.	0	0	.
1	109076007	109548406	rs12127701	15	472.399	PR	MYBPHL	1.0	9.0	coloc	109539872	109548406	244.23	rs12127701	GPR61	protein_coding	0.0	.	.	.	.	-25.151597371003888	0.0	90.6690464241137	1.956110425985344	67.47355947909516	0.14508317200385204	poorsig	4	3	PMP22;SCN3B:omim;SLC12A7:exome	0	0	.	0	0	.
1	111982796	111989668	locus_KCND3	1	6.872		KCND3	1.0	1.0	.	111982796	111989668	3.436		KCND3	omim	1.0	signet	mindist	omim	signet+	-23.90775765531877	2.6845129491943647	88.18989231068268	1.956110425985344	68.92275803054362	1.0	.	2	2	KCNH2:exome,omim;SCN1B:omim	0	0	.	0	0	.
1	115641991	116070054	rs12039739+rs4074536	4	428.063	QRS	NHLH2	1.0	2.0	omim	115641991	115698224	126.355	rs4074536	VANGL1	protein_coding	0.0	.	.	.	.	-24.41486135130064	0.0	86.26371377692568	1.956110425985344	63.804962851610384	0.0065833225618342275	poorsig	5	0		0	0	.	0	0	.
1	115641991	116070054	rs12039739+rs4074536	4	428.063	QRS	NHLH2	1.0	2.0	omim	115700021	115768714	68.325	rs4074536	CASQ2	protein_coding	1.0	signet	.	omim	signet+	-24.08404078602165	2.6845129491943647	88.18989231068268	1.956110425985344	68.74647489984073	0.9215450049667804	omim	9	3	GJA1;PAM;TRDN:omim	0	0	.	0	0	.
1	115641991	116070054	rs12039739+rs4074536	4	428.063	QRS	NHLH2	1.0	2.0	omim	115841126	115843917	50.636	rs12039739	NHLH2	protein_coding	0.0	.	mindist	.	.	-24.008199349207413	0.0	87.87265788447107	1.956110425985344	65.820568961249	0.049409646387807024	mindist	0	0		0	0	.	0	0	.
1	115641991	116070054	rs12039739+rs4074536	4	428.063	QRS	NHLH2	1.0	2.0	omim	115976513	116070054	186.023	rs12039739	SLC22A15	protein_coding	0.0	.	.	.	.	-24.79651887157512	0.0	87.87265788447107	1.956110425985344	65.0322494388813	0.022462026083578442	poorsig	0	0		0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	154924740	154936719	243.432	rs11264339	PMVK	protein_coding	0.0	.	.	.	.	-25.146942235628146	0.0	86.74372873020678	1.956110425985344	63.55289692056398	0.002258203864497064	poorsig	4	0		0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	154956121	154956123	212.051	rs11264339	PBXIP1	protein_coding	0.0	.	.	.	.	-24.95894835490863	0.0	86.21111927511697	1.956110425985344	63.20828134619369	0.0015999208714995103	poorsig	6	0		0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	154961782	154963853	206.39	rs11264339	PYGO2	protein_coding	0.0	.	.	.	.	-24.92407085204268	0.0	87.92004010766699	1.956110425985344	64.95207968160966	0.009149987453881053	poorsig	3	1	CREBBP	0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	154970741	154974395	197.431	rs11264339	SHC1	protein_coding	0.0	.	.	.	.	-24.868338427623296	0.0	84.03855195948782	1.956110425985344	61.12632395784986	0.00019948759687573846	poorsig	21	4	FGFR1;GAREM1;PRKCA:coloc;RFFL:coloc	0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	154974653	154979251	193.519	rs11264339	CKS1B	protein_coding	0.0	.	.	.	.	-24.84381093798909	0.0	86.74372873020678	1.956110425985344	63.85602821820304	0.0030578163335115227	poorsig	4	0		0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	154983338	154993111	184.834	rs11264339	FLAD1	protein_coding	0.0	.	.	.	.	-24.78898476076681	0.0	85.68148689914486	1.956110425985344	62.84861256436339	0.0011165966915029758	poorsig	8	0		0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	154993586	154994315	174.586	rs11264339	LENEP	protein_coding	0.0	.	.	.	.	-24.72372958066272	0.0	87.81795870722344	1.956110425985344	65.05033955254606	0.010094718628990081	poorsig	0	0		0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155002630	155018523	165.542	rs11264339	ZBTB7B	protein_coding	0.0	.	.	.	.	-24.665766791429327	0.0	85.54845214569326	1.956110425985344	62.83879578024928	0.0011056889300074338	poorsig	28	6	AKAP9:omim;SP3;STK38;TBX3;TCF7L2;TTN:exome	0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155018520	155033781	149.652	rs11264339	DCST2	protein_coding	0.0	.	.	.	.	-24.563554899623536	0.0	87.81795870722344	1.956110425985344	65.21051423358524	0.011848331548834603	poorsig	0	0		0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155033824	155050930	134.348	rs11264339	DCST1	protein_coding	0.0	.	.	.	.	-24.465510430290493	0.0	87.81795870722344	1.956110425985344	65.30855870291829	0.013068849914109207	poorsig	0	0		0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155050566	155062775	117.606	rs11264339	ADAM15	protein_coding	0.0	.	.	.	.	-24.36017743483718	0.0	89.57693682320452	1.956110425985344	67.17286981435268	0.08431355449468426	poorsig	6	4	SGIP1;SH3GL2;SH3PXD2A;SORBS1	0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155063737	155069553	104.435	rs11264339	EFNA4	protein_coding	0.0	.	.	.	.	-24.28003783509787	0.0	87.279335171699	1.956110425985344	64.95540776258647	0.009180490082519227	poorsig	2	0		0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155078837	155087538	89.335	rs11264339	EFNA3	protein_coding	0.0	.	.	.	.	-24.19286757909288	0.0	87.81795870722344	1.956110425985344	65.5812015541159	0.017165033535680163	poorsig	0	0		0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155127876	155134899	40.296	rs11264339	EFNA1	protein_coding	1.0	signet	.	coloc	signet+	-23.9723593410827	2.425762480924711	88.18989231068268	1.956110425985344	68.59940587651003	0.3511026753402074	coloc	2	1	GAREM1	0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155135344	155138857	32.828	rs11264339	SLC50A1	protein_coding	0.0	.	.	.	.	-23.95093812491906	0.0	87.01115607565261	1.956110425985344	65.01632837671889	0.009757158329190677	poorsig	3	0		0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155140407	155140595	27.765	rs11264339	DPM3	protein_coding	0.0	.	.	.	.	-23.93869971642857	0.0	87.54826853808079	1.956110425985344	65.56567924763758	0.016900649855093843	poorsig	1	0		0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155172777	155173475	4.605	rs11264339	KRTCAP2	protein_coding	0.0	.	mindist	.	.	-23.908146729900896	0.0	87.279335171699	1.956110425985344	65.32729886778345	0.01331607156819235	mindist	2	0		0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155173787	155184971	5.615	rs11264339	TRIM46	protein_coding	0.0	.	.	.	.	-23.908573804095912	0.0	87.279335171699	1.956110425985344	65.32687179358844	0.013310385831848636	poorsig	2	0		0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155192915	155192916	24.743	rs11264339	MUC1	protein_coding	0.0	.	.	.	.	-23.93231029620528	0.0	85.41778094892953	1.956110425985344	63.4415810787096	0.002020315940206716	poorsig	8	0		0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155196442	155209051	28.27	rs11264339	THBS3	protein_coding	0.0	.	.	coloc	signet+	-23.939834881559385	2.425762480924711	87.11500071666023	1.956110425985344	67.5570387420109	0.12380547310563234	coloc	5	1	MAP3K7	0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155208695	155213824	40.523	rs11264339	MTX1	protein_coding	0.0	.	.	.	.	-23.9730710811058	0.0	86.47705062823113	1.956110425985344	64.46008997311068	0.005594381550926924	poorsig	5	0		0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155218924	155227574	50.752	rs11264339	GBAP1	transcribed_unprocessed_pseudogene	0.0	.	.	coloc	signet+	-24.00863962057268	2.425762480924711	87.81795870722344	1.956110425985344	68.1911919935608	0.23342593223294275	coloc	0	0		0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155241249	155244699	73.077	rs11264339	GBA	protein_coding	0.0	.	.	.	.	-24.10709499330593	0.0	86.74372873020678	1.956110425985344	64.59274416288619	0.0063879729088670185	poorsig	4	0		0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155254960	155255483	86.788	rs11264339	FAM189B	protein_coding	0.0	.	.	.	.	-24.178804960150785	0.0	87.11500071666023	1.956110425985344	64.89230618249479	0.008619085676266436	poorsig	6	1	SNTA1:omim	0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155258915	155262430	90.743	rs11264339	SCAMP3	protein_coding	0.0	.	.	.	.	-24.20072945382241	0.0	86.5820471297832	1.956110425985344	64.33742810194613	0.004948581295159261	poorsig	8	1	SOCS6	0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155273287	155278491	105.115	rs11264339	CLK2	protein_coding	0.0	.	.	.	.	-24.284095057484816	0.0	85.7881763024317	1.956110425985344	63.46019167093222	0.0020582672693088494	poorsig	9	1	MKLN1	0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155277463	155289848	109.291	rs11264339	HCN3	protein_coding	0.0	.	.	.	.	-24.30921866494843	0.0	88.18989231068268	1.956110425985344	65.83678407171959	0.022163723998541444	poorsig	2	1	HCN4:omim	0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155289293	155301438	121.121	rs11264339	PKLR	protein_coding	0.0	.	.	.	.	-24.382033979211247	0.0	87.81795870722344	1.956110425985344	65.39203515399754	0.014206618968026316	poorsig	0	0		0	0	.	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155308748	155320666	140.576	rs11264339	FDPS	protein_coding	0.0	.	.	.	.	-24.50528985110073	0.0	86.84815164597946	1.9741527886832344	64.31701458356196	0.004848587425622762	poorsig	7	1	FGFR1	1	1	SREBF1	0	0	.
1	154924740	155331114	rs11264339	30	406.374	PR	KRTCAP2	3.0	24.0	coloc	155320894	155331114	152.722	rs11264339	RUSC1	protein_coding	0.0	.	.	.	.	-24.583305064225165	0.0	86.58204712978323	1.956110425985344	63.95485249154341	0.0033754387573735655	poorsig	8	1	TRIM74	0	0	.	0	0	.
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156242184	156243317	244.553	rs1171563	BGLAP	protein_coding	0.0	.	.	.	.	-25.15347976203765	0.0	86.26770235920641	1.9744883951880727	63.08871099235684	0.024022767344291228	poorsig	0	0		0	0	.	0	0	.
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156248056	156248117	238.681	rs1171563	PAQR6	protein_coding	0.0	.	.	.	.	-25.119094580522905	0.0	86.00083878031309	1.956110425985344	62.83785462577553	0.01869293515798301	poorsig	1	0		0	0	.	0	0	.
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156249224	156282825	237.513	rs1171563	SMG5	protein_coding	0.0	.	.	.	.	-25.112213829005803	0.0	84.15372208011777	1.956110425985344	60.997618677097314	0.0029680634549002056	poorsig	8	0		0	0	.	0	0	.
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156282935	156293185	203.802	rs1171563	TMEM79	protein_coding	0.0	.	.	.	.	-24.908036843562428	0.0	85.46936645161519	1.956110425985344	62.5174400340381	0.013568230422567943	poorsig	3	0		0	0	.	0	0	.
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156293381	156295689	193.356	rs1171563	GLMP	protein_coding	0.0	.	.	.	.	-24.84278658252608	0.0	85.84066533146606	1.956110425985344	62.953989174925326	0.02099491367822309	poorsig	5	1	GPD1L:omim	0	0	.	0	0	.
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156298624	156299307	188.113	rs1171563	VHLL	protein_coding	0.0	.	.	.	.	-24.809741265707725	0.0	86.26770235920641	1.956110425985344	63.414071519484025	0.033260235261513345	poorsig	0	0		0	0	.	0	0	.
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156337314	156346995	149.423	rs1171563	TSACC	protein_coding	0.0	.	.	.	.	-24.562082183634605	0.0	86.26770235920641	1.956110425985344	63.66173060155715	0.04260713081198069	poorsig	0	0		0	0	.	0	0	.
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156338292	156367873	148.445	rs1171563	CCT3	protein_coding	0.0	.	.	.	.	-24.555793629928576	0.0	79.42675623346396	1.956110425985344	56.82707302952073	4.583827020335174e-05	poorsig	38	5	PAM;RIOK3;RYR2:omim;SKI:coloc;STRN	0	0	.	0	0	.
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156369211	156385219	117.526	rs1171563	RHBG	protein_coding	0.0	.	.	.	.	-24.35968196334391	0.0	86.26770235920641	1.956110425985344	63.86413082184784	0.05216552570015939	poorsig	0	0		0	0	.	0	0	.
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156483430	156500779	3.307	rs1171563	MEF2D	protein_coding	0.0	.	mindist	.	.	-23.907721643631884	0.0	85.73472765111181	1.956110425985344	63.78311643346527	0.04810602653868518	mindist	2	0		0	0	.	0	0	.
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156572565	156572604	85.828	rs1171563	IQGAP3	protein_coding	1.0	signet	.	.	signet+	-24.17355967370559	0.0	88.18989231068268	1.956110425985344	65.97244306296244	0.42954825669247865	poorsig	3	3	CALM1:omim;CALM2:omim;CALM3:omim	0	0	.	0	0	.
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156579723	156587719	92.986	rs1171563	TTC24	protein_coding	0.0	.	.	.	.	-24.21337723663206	0.0	86.26770235920641	1.956110425985344	64.0104355485597	0.06038414534664845	poorsig	0	0		0	0	.	0	0	.
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156591756	156609507	105.019	rs1171563	NAXE	protein_coding	0.0	.	.	.	.	-24.283521676110308	0.0	86.63952433290045	1.956110425985344	64.31211308277548	0.08164692111996828	poorsig	2	1	ABHD10	0	0	.	0	0	.
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156601479	156601496	114.742	rs1171563	GPATCH4	protein_coding	0.0	.	.	.	.	-24.342498561799875	0.0	83.11445288468269	1.956110425985344	60.72806474886816	0.0022667696958463147	poorsig	12	0		0	0	.	0	0	.
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156619331	156625725	132.594	rs1171563	HAPLN2	protein_coding	0.0	.	.	.	.	-24.454351276877293	0.0	86.26770235920641	1.956110425985344	63.769461508314464	0.047453606855287614	poorsig	0	0		0	0	.	0	0	.
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156641390	156659532	154.653	rs1171563	BCAN	protein_coding	0.0	.	.	.	.	-24.59573176556977	0.0	86.26770235920641	1.956110425985344	63.62808101962199	0.04119727227658167	poorsig	0	0		0	0	.	0	0	.
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156668763	156677407	182.026	rs1171563	NES	protein_coding	0.0	.	.	.	.	-24.77115920032977	0.0	85.94702919496436	1.956110425985344	63.13198042061994	0.025085034876862644	poorsig	7	2	NACA:exome;PAM	0	0	.	0	0	.
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156705583	156705816	218.846	rs1171563	CRABP2	protein_coding	0.0	.	.	.	.	-25.000442600199595	0.0	86.00083878031309	1.956110425985344	62.95650660609884	0.021047833511472776	poorsig	1	0		0	0	.	0	0	.
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156725867	156728766	239.13	rs1171563	ISG20L2	protein_coding	0.0	.	.	.	.	-25.12173604396989	0.0	85.46936645161519	1.956110425985344	62.30374083363064	0.010957584460543198	poorsig	3	0		0	0	.	0	0	.
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156728442	156736960	241.705	rs1171563	METTL25B	protein_coding	0.0	.	.	.	.	-25.136845777241973	0.0	86.26770235920641	1.956110425985344	63.08696700794978	0.02398090852380295	poorsig	0	0		0	0	.	0	0	.
1	161766298	162787405	rs12036340+rs12143842+rs164133+rs16857031+rs17457880+rs17460657+rs347272+rs3934467+rs4656345+rs4657172+rs6669543+rs7545047	9	1021.107	QT	SH2D1B	2.0	6.0	coloc	161766298	161977574	244.937	rs6669543	ATF6	protein_coding	0.0	.	.	.	.	-25.15571627718191	0.0	87.65005191140821	1.987905117725559	64.48224075195186	0.00768054910103133	poorsig	2	0		0	0	.	2	1	ATP2A2
1	161766298	162787405	rs12036340+rs12143842+rs164133+rs16857031+rs17457880+rs17460657+rs347272+rs3934467+rs4656345+rs4657172+rs6669543+rs7545047	9	1021.107	QRS+QT	SH2D1B	2.0	6.0	coloc	161983947	162023869	27.288	rs6669543	OLFML2B	protein_coding	0.0	.	.	.	.	-23.93764512761784	0.0	88.18989231068268	1.956110425985344	66.20835760905018	0.04315541487520074	poorsig	0	0		0	0	.	0	0	.
1	161766298	162787405	rs12036340+rs12143842+rs164133+rs16857031+rs17457880+rs17460657+rs347272+rs3934467+rs4656345+rs4657172+rs6669543+rs7545047	9	1021.107	QRS+QT	SH2D1B	2.0	6.0	coloc	162069774	162370475	5.674	rs12143842	NOS1AP	protein_coding	0.0	.	.	coloc	signet+	-23.90860135525209	2.425762480924711	87.7518464747622	1.956110425985344	68.22511802642016	0.3242673457007087	coloc	5	1	CAMKV	0	0	.	0	0	.
1	161766298	162787405	rs12036340+rs12143842+rs164133+rs16857031+rs17457880+rs17460657+rs347272+rs3934467+rs4656345+rs4657172+rs6669543+rs7545047	9	1021.107	QT	SH2D1B	2.0	6.0	coloc	162373203	162376854	24.495	rs347272	SPATA46	protein_coding	0.0	.	.	.	.	-23.93181690782473	0.0	88.18989231068268	1.956110425985344	66.2141858288433	0.043407668499089766	poorsig	0	0		0	0	.	0	0	.
1	161766298	162787405	rs12036340+rs12143842+rs164133+rs16857031+rs17457880+rs17460657+rs347272+rs3934467+rs4656345+rs4657172+rs6669543+rs7545047	9	1021.107	QT	SH2D1B	2.0	6.0	coloc	162378841	162386812	30.133	rs347272	C1orf226	protein_coding	1.0	signet	.	coloc	signet+	-23.944187637256416	2.425762480924711	88.18989231068268	1.956110425985344	68.62757758033632	0.48494130864821006	coloc	0	0		0	0	.	0	0	.
